size,bytes,usage,minrelaytxfee
2040,459841,2254320,0.000010000
2049,461872,2345552,0.000010000
1592,358860,1761632,0.000010000
1598,360212,1767872,0.000010000
1638,369234,1811136,0.000010000
1640,369685,1813344,0.000010000
1661,374417,1836336,0.000010000
1673,377124,1849840,0.000010000
1695,382082,1874768,0.000010000
1727,389265,1909040,0.000010000
1748,394001,1930880,0.000010000
1765,397839,1948560,0.000010000
1773,399646,1956880,0.000010000
1782,401679,1966496,0.000010000
1348,303821,1512576,0.000010000
1355,305398,1519856,0.000010000
1383,311710,1548976,0.000010000
1392,313740,1558464,0.000010000
1477,332896,1646864,0.000010000
1484,334472,1654144,0.000010000
1491,336049,1661424,0.000010000
1502,338533,1672992,0.000010000
1509,340115,1680272,0.000010000
1529,344631,1701584,0.000010000
1537,346436,1710288,0.000010000
1098,247480,1244288,0.000010000
1114,251086,1261952,0.000010000
1128,254238,1277280,0.000010000
1147,258520,1297808,0.000010000
1155,260321,1306384,0.000010000
1166,262801,1318208,0.000010000
1177,265281,1330032,0.000010000
1191,268438,1345360,0.000010000
1209,272506,1364208,0.000010000
1230,277252,1386944,0.000010000
1250,281766,1409024,0.000010000
1336,301123,1504192,0.000010000
1363,307211,1533936,0.000010000
1413,318483,1588752,0.000010000
1434,323222,1612512,0.000010000
1457,328415,1637712,0.000010000
1478,333153,1661216,0.000010000
1503,338791,1689904,0.000010000
1523,343267,1712848,0.000010000
1542,347549,1734144,0.000010000
1556,350705,1749728,0.000010000
1567,353185,1761808,0.000010000
1576,355212,1771680,0.000010000
1590,358365,1786240,0.000010000
1608,362425,1805344,0.000010000
1637,368969,1836144,0.000010000
781,175990,881840,0.000010000
795,179149,896528,0.000010000
809,182309,911600,0.000010000
817,184112,920560,0.000010000
830,187044,935360,0.000010000
912,205522,1023584,0.000010000
920,207326,1032544,0.000010000
929,209357,1042288,0.000010000
951,214320,1065936,0.000010000
980,220866,1096480,0.000010000
988,222668,1104928,0.000010000
1005,226505,1123376,0.000010000
1015,228757,1134288,0.000010000
1041,234620,1203488,0.000010000
1050,236651,1213360,0.000010000
1060,238872,1224368,0.000010000
1069,240901,1234496,0.000010000
1102,248344,1271760,0.000010000
1108,249696,1278256,0.000010000
1120,252401,1290864,0.000010000
1132,255107,1303344,0.000010000
1159,261194,1331936,0.000010000
1172,264124,1345456,0.000010000
1193,268863,1367808,0.000010000
1200,270444,1375600,0.000010000
1216,274052,1393264,0.000010000
783,176454,878640,0.000010000
807,181869,905904,0.000010000
819,184574,919024,0.000010000
832,187504,933312,0.000010000
842,189762,944480,0.000010000
847,190888,949936,0.000010000
860,193819,964608,0.000010000
877,197650,983184,0.000010000
507,114256,560816,0.000010000
519,116960,595232,0.000010000
531,119661,607840,0.000010000
536,120791,613296,0.000010000
541,121885,618592,0.000010000
567,127747,647552,0.000010000
581,130898,663136,0.000010000
590,132927,673392,0.000010000
596,134280,680272,0.000010000
604,136086,689232,0.000010000
614,138337,700912,0.000010000
623,140368,711168,0.000010000
635,143041,724128,0.000010000
669,150710,761536,0.000010000
683,153867,777120,0.000010000
382,86033,428192,0.000010000
405,91213,453008,0.000010000
418,94150,467168,0.000010000
447,100687,498864,0.000010000
451,101588,503280,0.000010000
453,102038,505616,0.000010000
471,106096,524592,0.000010000
474,106774,527712,0.000010000
477,107450,530832,0.000010000
371,83592,417296,0.000010000
373,84044,419632,0.000010000
376,84720,422880,0.000010000
377,84946,423920,0.000010000
377,84946,423920,0.000010000
377,84946,423920,0.000010000
377,84946,423920,0.000010000
379,85396,426000,0.000010000
380,85622,427040,0.000010000
380,85622,427040,0.000010000
384,86523,431200,0.000010000
378,85171,424960,0.000010000
378,85171,424960,0.000010000
378,85171,424960,0.000010000
378,85171,424960,0.000010000
378,85171,424960,0.000010000
378,85171,424960,0.000010000
378,85171,424960,0.000010000
378,85171,424960,0.000010000
378,85171,424960,0.000010000
378,85171,424960,0.000010000
378,85171,424960,0.000010000
310,69876,351968,0.000010000
310,69876,351968,0.000010000
310,69876,351968,0.000010000
310,69876,351968,0.000010000
310,69876,351968,0.000010000
310,69876,351968,0.000010000
310,69876,351968,0.000010000
310,69876,351968,0.000010000
310,69876,351968,0.000010000
310,69876,351968,0.000010000
310,69876,351968,0.000010000
310,69876,351968,0.000010000
313,70551,355088,0.000010000
319,71902,361328,0.000010000
323,72803,365488,0.000010000
332,74832,374848,0.000010000
336,75732,379264,0.000010000
344,77537,388224,0.000010000
355,80020,400688,0.000010000
0,0,96,0.000010000
1,225,1136,0.000010000
2,450,2176,0.000010000
4,866,4304,0.000010000
6,1316,6544,0.000010000
10,2216,11024,0.000010000
13,2893,14144,0.000010000
13,2893,14144,0.000010000
14,3119,15184,0.000010000
17,3796,18944,0.000010000
19,4246,21152,0.000010000
0,0,64,0.000010000
9,2030,10656,0.000010000
9,2030,10656,0.000010000
9,2030,10656,0.000010000
9,2030,10656,0.000010000
9,2030,10656,0.000010000
9,2030,10656,0.000010000
9,2030,10656,0.000010000
9,2030,10656,0.000010000
9,2030,10656,0.000010000
9,2030,10656,0.000010000
38,8556,42864,0.000010000
39,8781,43904,0.000010000
39,8781,43904,0.000010000
42,9455,47152,0.000010000
44,9905,49232,0.000010000
47,10580,52352,0.000010000
49,11030,54432,0.000010000
50,11255,55472,0.000010000
53,11930,58592,0.000010000
53,11930,58592,0.000010000
55,12380,60672,0.000010000
61,13730,66912,0.000010000
65,14630,73632,0.000010000
67,15080,75712,0.000010000
69,15530,77792,0.000010000
71,15982,79872,0.000010000
78,17564,87152,0.000010000
84,18920,93392,0.000010000
88,19824,97552,0.000010000
96,21632,105872,0.000010000
103,23214,113152,0.000010000
109,24570,119392,0.000010000
113,25474,123552,0.000010000
129,29090,145312,0.000010000
133,29992,149472,0.000010000
139,31342,155712,0.000010000
144,32467,160912,0.000010000
147,33142,164032,0.000010000
150,33817,167152,0.000010000
153,34492,170272,0.000010000
157,35392,174432,0.000010000
166,37417,183792,0.000010000
169,38092,186912,0.000010000
176,39667,194192,0.000010000
186,41921,204592,0.000010000
193,43503,211872,0.000010000
203,45763,222272,0.000010000
208,46893,227472,0.000010000
213,48023,232672,0.000010000
238,53655,258672,0.000010000
240,54105,260752,0.000010000
243,54780,263872,0.000010000
247,55683,268032,0.000010000
252,56813,273232,0.000010000
256,57717,277392,0.000010000
261,58844,292832,0.000010000
266,59969,298032,0.000010000
271,61094,303232,0.000010000
294,66269,327152,0.000010000
297,66944,330272,0.000010000
302,68069,335472,0.000010000
303,68294,336512,0.000010000
309,69649,342752,0.000010000
315,71005,348992,0.000010000
317,71457,351072,0.000010000
323,72813,357312,0.000010000
331,74621,365632,0.000010000
338,76203,372912,0.000010000
344,77559,379152,0.000010000
350,78915,385392,0.000010000
362,81627,397872,0.000010000
368,82983,404112,0.000010000
370,83435,406192,0.000010000
377,85010,413472,0.000010000
384,86586,420752,0.000010000
389,87713,425952,0.000010000
395,89069,432192,0.000010000
396,89294,433360,0.000010000
398,89744,435696,0.000010000
398,89744,435696,0.000010000
398,89744,435696,0.000010000
398,89744,435696,0.000010000
398,89744,435696,0.000010000
398,89744,435696,0.000010000
400,90195,437904,0.000010000
400,90195,437904,0.000010000
400,90195,437904,0.000010000
400,90195,437904,0.000010000
403,90873,441280,0.000010000
406,91549,444656,0.000010000
406,91549,444656,0.000010000
406,91549,444656,0.000010000
409,92226,448032,0.000010000
412,92903,451408,0.000010000
412,92903,451408,0.000010000
412,92903,451408,0.000010000
412,92903,451408,0.000010000
509,114767,556640,0.000010000
511,115219,558720,0.000010000
516,116349,584400,0.000010000
535,120635,605184,0.000010000
546,123116,617136,0.000010000
548,123567,619216,0.000010000
559,126047,631296,0.000010000
564,127175,636752,0.000010000
594,133939,670512,0.000010000
627,141370,705088,0.000010000
636,143401,714704,0.000010000
644,145209,723024,0.000010000
656,147919,736016,0.000010000
662,149275,742256,0.000010000
663,149501,743296,0.000010000
663,149501,743296,0.000010000
663,149501,743296,0.000010000
653,147248,731872,0.000010000
653,147248,731872,0.000010000
653,147248,731872,0.000010000
653,147248,731872,0.000010000
653,147248,731872,0.000010000
654,147474,733040,0.000010000
656,147925,735248,0.000010000
657,148151,736416,0.000010000
657,148151,736416,0.000010000
657,148151,736416,0.000010000
657,148151,736416,0.000010000
657,148151,736416,0.000010000
668,150626,747856,0.000010000
415,93576,463584,0.000010000
418,94252,466704,0.000010000
430,96963,479184,0.000010000
432,97413,481264,0.000010000
435,98090,484384,0.000010000
439,98994,488544,0.000010000
447,100798,497504,0.000010000
448,101024,498544,0.000010000
449,101249,499584,0.000010000
455,102602,506208,0.000010000
456,102828,507376,0.000010000
457,103054,508416,0.000010000
463,104404,514784,0.000010000
487,109782,540992,0.000010000
352,79333,398416,0.000010000
387,87230,434816,0.000010000
394,88812,442096,0.000010000
398,89716,446256,0.000010000
398,89716,446256,0.000010000
399,89941,447296,0.000010000
399,89941,447296,0.000010000
401,90391,449376,0.000010000
404,91066,452496,0.000010000
457,103013,507616,0.000010000
461,103914,511776,0.000010000
461,103914,511776,0.000010000
460,103686,510224,0.000010000
463,104363,513472,0.000010000
479,107970,530752,0.000010000
480,108196,531792,0.000010000
482,108648,534000,0.000010000
482,108648,534000,0.000010000
487,109775,539200,0.000010000
495,111576,547520,0.000010000
500,112706,552720,0.000010000
506,114061,558960,0.000010000
511,115189,564160,0.000010000
525,118343,600176,0.000010000
532,119920,608096,0.000010000
537,121049,613552,0.000010000
538,121275,614592,0.000010000
543,122404,620048,0.000010000
548,123534,625504,0.000010000
550,123985,627712,0.000010000
552,124436,629920,0.000010000
553,124662,631088,0.000010000
554,124887,632256,0.000010000
556,125338,634592,0.000010000
556,125338,634592,0.000010000
559,126013,638096,0.000010000
561,126463,640432,0.000010000
565,127366,645104,0.000010000
570,128494,650816,0.000010000
579,130526,661072,0.000010000
582,131201,664448,0.000010000
585,131876,667952,0.000010000
587,132326,670288,0.000010000
592,133451,676000,0.000010000
595,134129,679504,0.000010000
596,134355,680672,0.000010000
596,134359,680672,0.000010000
596,134359,680672,0.000010000
606,136610,692352,0.000010000
608,137062,694688,0.000010000
613,138191,700528,0.000010000
617,139095,705200,0.000010000
618,139321,706368,0.000010000
619,139546,707408,0.000010000
622,140189,710752,0.000010000
631,142214,720112,0.000010000
633,142664,722192,0.000010000
644,145142,733888,0.000010000
649,146271,739088,0.000010000
663,149434,753776,0.000010000
666,150109,757280,0.000010000
662,149205,752608,0.000010000
679,153039,772080,0.000010000
680,153265,773248,0.000010000
691,155745,785328,0.000010000
694,156421,788448,0.000010000
698,157321,792608,0.000010000
701,157996,795728,0.000010000
705,158896,799888,0.000010000
709,159796,804048,0.000010000
711,160246,806128,0.000010000
718,161821,813408,0.000010000
706,159115,798624,0.000010000
713,160697,805904,0.000010000
719,162053,812144,0.000010000
722,162731,815264,0.000010000
762,171757,856992,0.000010000
766,172661,861152,0.000010000
775,174686,870512,0.000010000
780,175811,875712,0.000010000
786,177161,881952,0.000010000
788,177611,884032,0.000010000
613,138112,697648,0.000010000
627,141275,712208,0.000010000
630,141952,715456,0.000010000
636,143307,721952,0.000010000
647,145790,733392,0.000010000
653,147141,739632,0.000010000
662,149172,748992,0.000010000
669,150749,756656,0.000010000
678,152777,766784,0.000010000
684,154126,773280,0.000010000
692,155927,781728,0.000010000
709,159756,799920,0.000010000
718,161785,809408,0.000010000
747,168326,840336,0.000010000
756,170356,849824,0.000010000
774,174423,868928,0.000010000
536,120790,607152,0.000010000
544,122593,615728,0.000010000
556,125300,629104,0.000010000
558,125752,631440,0.000010000
563,126882,637280,0.000010000
573,129137,648832,0.000010000
204,45965,224480,0.000010000
204,45965,224480,0.000010000
207,46641,227600,0.000010000
221,49796,242160,0.000010000
222,50022,243200,0.000010000
225,50700,246320,0.000010000
227,51152,248400,0.000010000
229,51603,250480,0.000010000
233,52506,254640,0.000010000
234,52732,255680,0.000010000
236,53184,257760,0.000010000
248,55892,270240,0.000010000
255,57468,288192,0.000010000
260,58596,293776,0.000010000
267,60172,301056,0.000010000
242,54541,263328,0.000010000
243,54767,264368,0.000010000
243,54767,264368,0.000010000
244,54993,265408,0.000010000
246,55445,267488,0.000010000
250,56349,271648,0.000010000
251,56574,272688,0.000010000
252,56799,273728,0.000010000
252,56799,273728,0.000010000
252,56799,273728,0.000010000
254,57250,285920,0.000010000
255,57475,286960,0.000010000
256,57701,288000,0.000010000
258,58152,290080,0.000010000
123,27712,133808,0.000010000
123,27712,133808,0.000010000
123,27712,133808,0.000010000
123,27712,133808,0.000010000
0,0,96,0.000010000
0,0,96,0.000010000
0,0,96,0.000010000
0,0,96,0.000010000
0,0,96,0.000010000
0,0,96,0.000010000
0,0,96,0.000010000
0,0,96,0.000010000
0,0,96,0.000010000
0,0,96,0.000010000
0,0,96,0.000010000
0,0,96,0.000010000
0,0,96,0.000010000
0,0,96,0.000010000
3,676,3296,0.000010000
4,902,4336,0.000010000
4,902,4336,0.000010000
4,902,4336,0.000010000
4,902,4336,0.000010000
4,902,4336,0.000010000
13,2928,14176,0.000010000
22,4953,24176,0.000010000
41,9234,45216,0.000010000
5,1128,5504,0.000010000
5,1128,5504,0.000010000
5,1128,5504,0.000010000
6,1353,6544,0.000010000
6,1353,6544,0.000010000
7,1579,7584,0.000010000
7,1579,7584,0.000010000
7,1579,7584,0.000010000
11,2483,12016,0.000010000
11,2483,12016,0.000010000
11,2483,12016,0.000010000
11,2483,12016,0.000010000
11,2483,12016,0.000010000
13,2935,14096,0.000010000
14,3161,15136,0.000010000
16,3613,17776,0.000010000
21,4743,22976,0.000010000
22,4968,24016,0.000010000
23,5193,25056,0.000010000
30,6769,33456,0.000010000
31,6995,34496,0.000010000
32,7221,35536,0.000010000
32,7221,35536,0.000010000
33,7447,36576,0.000010000
34,7673,37616,0.000010000
34,7673,37616,0.000010000
35,7899,38656,0.000010000
36,8125,39696,0.000010000
38,8573,41776,0.000010000
40,9023,43856,0.000010000
46,10374,50096,0.000010000
47,10600,51136,0.000010000
48,10826,52176,0.000010000
49,11052,53216,0.000010000
54,12178,58416,0.000010000
70,15787,77296,0.000010000
72,16237,79376,0.000010000
75,16912,82496,0.000010000
80,18038,87696,0.000010000
85,19168,92896,0.000010000
85,19168,92896,0.000010000
85,19168,92896,0.000010000
85,19168,92896,0.000010000
85,19168,92896,0.000010000
85,19168,92896,0.000010000
85,19168,92896,0.000010000
96,21652,104336,0.000010000
99,22328,107456,0.000010000
99,22328,107456,0.000010000
101,22779,109536,0.000010000
106,23908,114736,0.000010000
114,25713,127536,0.000010000
119,26842,132736,0.000010000
122,27519,135856,0.000010000
130,29325,144176,0.000010000
134,30226,148336,0.000010000
117,26388,130656,0.000010000
117,26388,130656,0.000010000
117,26388,130656,0.000010000
118,26614,131824,0.000010000
118,26614,131824,0.000010000
120,27066,133904,0.000010000
122,27518,136240,0.000010000
125,28195,139360,0.000010000
125,28195,139360,0.000010000
125,28195,139360,0.000010000
114,25711,128176,0.000010000
114,25711,128176,0.000010000
115,25936,129216,0.000010000
116,26162,130256,0.000010000
117,26388,131424,0.000010000
118,26614,132464,0.000010000
121,27291,135840,0.000010000
121,27291,135840,0.000010000
121,27291,135840,0.000010000
122,27516,136880,0.000010000
124,27967,139088,0.000010000
110,24808,120016,0.000010000
110,24808,120016,0.000010000
111,25033,121056,0.000010000
111,25033,121056,0.000010000
112,25258,126528,0.000010000
112,25258,126528,0.000010000
126,28413,141728,0.000010000
127,28638,142896,0.000010000
130,29315,146272,0.000010000
135,30440,151472,0.000010000
138,31115,154592,0.000010000
142,32015,158752,0.000010000
150,33815,167072,0.000010000
161,36301,178512,0.000010000
167,37623,184720,0.000010000
173,38979,190960,0.000010000
178,40106,196160,0.000010000
181,40781,199280,0.000010000
185,41683,203440,0.000010000
187,42135,205520,0.000010000
194,43717,212800,0.000010000
200,45069,219040,0.000010000
212,47774,231520,0.000010000
214,48226,233600,0.000010000
217,48904,236720,0.000010000
226,50936,254960,0.000010000
231,52064,260160,0.000010000
241,54314,270560,0.000010000
266,59954,296560,0.000010000
269,60632,299680,0.000010000
277,62438,308000,0.000010000
282,63565,313200,0.000010000
286,64469,317360,0.000010000
292,65823,323600,0.000010000
297,66948,328800,0.000010000
302,68073,334000,0.000010000
305,68751,337120,0.000010000
311,70107,343360,0.000010000
311,70107,343360,0.000010000
311,70107,343360,0.000010000
311,70107,343360,0.000010000
323,72811,356864,0.000010000
332,74842,366992,0.000010000
440,99195,488528,0.000010000
443,99872,491904,0.000010000
443,99872,491904,0.000010000
443,99872,491904,0.000010000
443,99872,491904,0.000010000
443,99872,491904,0.000010000
381,85888,427424,0.000010000
390,87918,437552,0.000010000
422,95132,472880,0.000010000
424,95583,474960,0.000010000
427,96259,478336,0.000010000
446,100544,518288,0.000010000
446,100544,518288,0.000010000
446,100544,518288,0.000010000
446,100544,518288,0.000010000
446,100544,518288,0.000010000
446,100544,518288,0.000010000
446,100544,518288,0.000010000
446,100544,518288,0.000010000
446,100544,518288,0.000010000
223,50283,266560,0.000010000
223,50283,266560,0.000010000
223,50283,266560,0.000010000
224,50507,267600,0.000010000
225,50732,268640,0.000010000
227,51182,270720,0.000010000
230,51857,273840,0.000010000
233,52532,276960,0.000010000
244,55009,288400,0.000010000
232,52308,275872,0.000010000
316,71224,363232,0.000010000
4512,1017095,5164496,0.000010000
4512,1017095,5164496,0.000010000
4512,1017095,5164496,0.000010000
4512,1017095,5164496,0.000010000
4512,1017095,5164496,0.000010000
4512,1017095,5164496,0.000010000
4520,1018900,5172816,0.000010000
4520,1018900,5172816,0.000010000
4520,1018900,5172816,0.000010000
4066,916571,4670992,0.000010000
4066,916571,4670992,0.000010000
4066,916571,4670992,0.000010000
4066,916571,4670992,0.000010000
4066,916571,4670992,0.000010000
4066,916571,4670992,0.000010000
4066,916571,4670992,0.000010000
4066,916571,4670992,0.000010000
4066,916571,4670992,0.000010000
4066,916571,4670992,0.000010000
4066,916571,4670992,0.000010000
4066,916571,4670992,0.000010000
3637,819868,4204256,0.000010000
3637,819868,4204256,0.000010000
3637,819868,4204256,0.000010000
3637,819868,4204256,0.000010000
3637,819868,4204256,0.000010000
3637,819868,4204256,0.000010000
3637,819868,4204256,0.000010000
3637,819868,4204256,0.000010000
3637,819868,4204256,0.000010000
3637,819868,4204256,0.000010000
3637,819868,4204256,0.000010000
3637,819868,4204256,0.000010000
3197,720678,3574368,0.000010000
3197,720678,3574368,0.000010000
3197,720678,3574368,0.000010000
3197,720678,3574368,0.000010000
3197,720678,3574368,0.000010000
3197,720678,3574368,0.000010000
3197,720678,3574368,0.000010000
3197,720678,3574368,0.000010000
3197,720678,3574368,0.000010000
3197,720678,3574368,0.000010000
3197,720678,3574368,0.000010000
3197,720678,3574368,0.000010000
2754,620803,3089744,0.000010000
2754,620803,3089744,0.000010000
2754,620803,3089744,0.000010000
2754,620803,3089744,0.000010000
2754,620803,3089744,0.000010000
2754,620803,3089744,0.000010000
2754,620803,3089744,0.000010000
2754,620803,3089744,0.000010000
2754,620803,3089744,0.000010000
2754,620803,3089744,0.000010000
2754,620803,3089744,0.000010000
2754,620803,3089744,0.000010000
2313,521389,2603488,0.000010000
2313,521389,2603488,0.000010000
2313,521389,2603488,0.000010000
2313,521389,2603488,0.000010000
2313,521389,2603488,0.000010000
2313,521389,2603488,0.000010000
2313,521389,2603488,0.000010000
2313,521389,2603488,0.000010000
2313,521389,2603488,0.000010000
2313,521389,2603488,0.000010000
2313,521389,2603488,0.000010000
2313,521389,2603488,0.000010000
1858,418817,2125200,0.000010000
1858,418817,2125200,0.000010000
1858,418817,2125200,0.000010000
1858,418817,2125200,0.000010000
1858,418817,2125200,0.000010000
1858,418817,2125200,0.000010000
1858,418817,2125200,0.000010000
1858,418817,2125200,0.000010000
1858,418817,2125200,0.000010000
1858,418817,2125200,0.000010000
1858,418817,2125200,0.000010000
1858,418817,2125200,0.000010000
1412,318265,1567120,0.000010000
1412,318265,1567120,0.000010000
1412,318265,1567120,0.000010000
1412,318265,1567120,0.000010000
1412,318265,1567120,0.000010000
1412,318265,1567120,0.000010000
1412,318265,1567120,0.000010000
1412,318265,1567120,0.000010000
1412,318265,1567120,0.000010000
1412,318265,1567120,0.000010000
1412,318265,1567120,0.000010000
1412,318265,1567120,0.000010000
973,219323,1092928,0.000010000
973,219323,1092928,0.000010000
973,219323,1092928,0.000010000
973,219323,1092928,0.000010000
973,219323,1092928,0.000010000
973,219323,1092928,0.000010000
973,219323,1092928,0.000010000
973,219323,1092928,0.000010000
973,219323,1092928,0.000010000
973,219323,1092928,0.000010000
973,219323,1092928,0.000010000
973,219323,1092928,0.000010000
519,116990,584032,0.000010000
519,116990,584032,0.000010000
519,116990,584032,0.000010000
519,116990,584032,0.000010000
519,116990,584032,0.000010000
519,116990,584032,0.000010000
519,116990,584032,0.000010000
519,116990,584032,0.000010000
519,116990,584032,0.000010000
519,116990,584032,0.000010000
519,116990,584032,0.000010000
519,116990,584032,0.000010000
71,16013,82192,0.000010000
71,16013,82192,0.000010000
71,16013,82192,0.000010000
71,16013,82192,0.000010000
71,16013,82192,0.000010000
71,16013,82192,0.000010000
71,16013,82192,0.000010000
71,16013,82192,0.000010000
71,16013,82192,0.000010000
71,16013,82192,0.000010000
71,16013,82192,0.000010000
71,16013,82192,0.000010000
0,0,96,0.000010000
